"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1903987329012023626","Mon Mar 24 14:32:40 +0000 2025","0","@fortisfortuna_9 Ketahuan dah pemodal yg demo....pasti grup Pertamax oplosan...tangkap aja...tuh udah tindak pengerusakan","1904179562537504893","","fortisfortuna_9","in","","0","0","0","https://x.com/Datuqradindo/status/1904179562537504893","1520381536604139520","Datuqradindo"
"1904162979966251437","Mon Mar 24 13:46:07 +0000 2025","1","@TerahirPejuang Menang di oplosan pertamax","1904167847506674168","","TerahirPejuang","in","Indonesia","0","1","0","https://x.com/Manse_Mangat/status/1904167847506674168","1291974491547922434","Manse_Mangat"
"1904121979265052873","Mon Mar 24 13:17:32 +0000 2025","0","@gakemyugamakan @erickthohir muter2 kaya oplosan pertamax","1904160656548634624","","gakemyugamakan","in","Bandung","0","0","0","https://x.com/pulungarbi/status/1904160656548634624","3008634528","pulungarbi"
"1904156514773803054","Mon Mar 24 13:03:30 +0000 2025","0","@bwuzeok PERTAMAX TANPA OPLOSAN GHASKAANNN ","1904157121840574512","","bwuzeok","in","ILWP-1","0","0","0","https://x.com/ppvnch/status/1904157121840574512","1323108019778060288","ppvnch"
"1903817913800528292","Mon Mar 24 11:47:48 +0000 2025","0","@KompasTV nanggung amat..itumah kelas receh.. Yg oplosan pertamax..brani gk?","1904138072922673517","","KompasTV","in","","0","0","0","https://x.com/FauziNoor19/status/1904138072922673517","1301844887717867523","FauziNoor19"
"1904123514392543310","Mon Mar 24 10:49:57 +0000 2025","0","guys meskipun sekarang yang lagi trending adalah demo tolak RUU TNI jangan sampai lupa kasus pertamax oplosan pertamina sampai kapanpun pertamina sudah menghancurkan kepercayaan masyarakat","1904123514392543310","","","in","","0","0","0","https://x.com/whtthefckistht/status/1904123514392543310","1656999505823399939","whtthefckistht"
"1903372397241381294","Mon Mar 24 08:33:47 +0000 2025","0","@Pucellie @tanyakanrl Masih menikmati pertamax oplosan ya bg?? . Kalau gw sih bersyukur milih prabowo. Jadinya ketauan berapa kerugian negara kita.","1904089246337785954","","Pucellie","in","","0","0","0","https://x.com/NoviltioRafi/status/1904089246337785954","1551217856070688768","NoviltioRafi"
"1903709003953111543","Mon Mar 24 08:23:49 +0000 2025","0","@BilanganGanjil Pak perbandingannya gak apple to apple pak ibarat gua kalo ke jakarta mending naek motor atau naek pesawat gua naek pesawat. Pesawat jelas pake avtur gak pke pertamax oplosan. Gak jelas pak. ","1904086739121324368","","BilanganGanjil","in","","0","0","0","https://x.com/raidozo2/status/1904086739121324368","4808635352","raidozo2"
"1904078173534576747","Mon Mar 24 07:53:25 +0000 2025","0","@FaktaSepakbola Efek pertamax oplosan?","1904079089746763819","","FaktaSepakbola","in","Atchin","0","0","0","https://x.com/paiddingin/status/1904079089746763819","1353552390985707520","paiddingin"
"1904064438858305738","Mon Mar 24 06:55:12 +0000 2025","1","Aturan mestinya nyucinya pake pertamax oplosan sih biar menyalaaaaa","1904064438858305738","","","in","Asteroid B612","0","0","0","https://x.com/vzvlevkrs/status/1904064438858305738","1200999010774814720","vzvlevkrs"
